Year,Institution,Campus,Institution Size,Category,Subcategory,Location,Number
2004,Yale University,Main Campus,11441,Criminal offenses,Aggravated assault,On-campus non-student housing,0
2004,Yale University,Main Campus,11441,Criminal offenses,Aggravated assault,On-campus student housing,0
2004,Yale University,Main Campus,11441,Criminal offenses,Aggravated assault,Public property,2
2004,Yale University,Main Campus,11441,Criminal offenses,Arson,Noncampus,0
2004,Yale University,Main Campus,11441,Criminal offenses,Arson,On-campus non-student housing,0
2004,Yale University,Main Campus,11441,Criminal offenses,Arson,On-campus student housing,0
2004,Yale University,Main Campus,11441,Criminal offenses,Arson,Public property,0
2004,Yale University,Main Campus,11441,Criminal offenses,Burglary,Noncampus,6
2004,Yale University,Main Campus,11441,Criminal offenses,Burglary,On-campus non-student housing,44
2004,Yale University,Main Campus,11441,Criminal offenses,Burglary,On-campus student housing,38
2004,Yale University,Main Campus,11441,Criminal offenses,Burglary,Public property,0
2004,Yale University,Main Campus,11441,Criminal offenses,Fondling,Noncampus,0
2004,Yale University,Main Campus,11441,Criminal offenses,Fondling,On-campus non-student housing,0
2004,Yale University,Main Campus,11441,Criminal offenses,Fondling,On-campus student housing,0
2004,Yale University,Main Campus,11441,Criminal offenses,Fondling,Public property,0
2004,Yale University,Main Campus,11441,Criminal offenses,Incest,Noncampus,0
2004,Yale University,Main Campus,11441,Criminal offenses,Incest,On-campus non-student housing,0
2004,Yale University,Main Campus,11441,Criminal offenses,Incest,On-campus student housing,0
2004,Yale University,Main Campus,11441,Criminal offenses,Incest,Public property,0
2004,Yale University,Main Campus,11441,Criminal offenses,Motor vehicle theft,Noncampus,0
2004,Yale University,Main Campus,11441,Criminal offenses,Motor vehicle theft,On-campus non-student housing,10
2004,Yale University,Main Campus,11441,Criminal offenses,Motor vehicle theft,On-campus student housing,0
2004,Yale University,Main Campus,11441,Criminal offenses,Motor vehicle theft,Public property,18
2004,Yale University,Main Campus,11441,Criminal offenses,Murder/Non-negligent manslaughter,Noncampus,0
2004,Yale University,Main Campus,11441,Criminal offenses,Murder/Non-negligent manslaughter,On-campus non-student housing,0
2004,Yale University,Main Campus,11441,Criminal offenses,Murder/Non-negligent manslaughter,On-campus student housing,0
2004,Yale University,Main Campus,11441,Criminal offenses,Murder/Non-negligent manslaughter,Public property,0
2004,Yale University,Main Campus,11441,Criminal offenses,Negligent manslaughter,Noncampus,0
2004,Yale University,Main Campus,11441,Criminal offenses,Negligent manslaughter,On-campus non-student housing,0
2004,Yale University,Main Campus,11441,Criminal offenses,Negligent manslaughter,On-campus student housing,0
2004,Yale University,Main Campus,11441,Criminal offenses,Negligent manslaughter,Public property,0
2004,Yale University,Main Campus,11441,Criminal offenses,Rape,Noncampus,0
2004,Yale University,Main Campus,11441,Criminal offenses,Rape,On-campus non-student housing,0
2004,Yale University,Main Campus,11441,Criminal offenses,Rape,On-campus student housing,0
